gvkey,iid,datadate,tic,cshtrd,prccd,gind,sic,,,
61591,1,3/14/2016,NTAP,3491451,26.61,452020,3572,,,
61591,1,3/15/2016,NTAP,3134117,25.83,452020,3572,,,
61591,1,3/16/2016,NTAP,2137393,26.29,452020,3572,,,
61591,1,3/17/2016,NTAP,2107477,26.66,452020,3572,,,
61591,1,3/18/2016,NTAP,4171861,27.24,452020,3572,,,
61591,1,3/21/2016,NTAP,3301666,26.79,452020,3572,,,
61591,1,3/22/2016,NTAP,2397493,27.15,452020,3572,,,
61591,1,3/23/2016,NTAP,2044179,26.38,452020,3572,,,
61591,1,3/24/2016,NTAP,1844967,26.34,452020,3572,,,
61591,1,3/28/2016,NTAP,1563827,26.48,452020,3572,,,
61591,1,3/29/2016,NTAP,2625653,27.26,452020,3572,,,
61591,1,3/30/2016,NTAP,3164108,26.66,452020,3572,,,
61591,1,3/31/2016,NTAP,3149221,27.29,452020,3572,,,
61591,1,4/1/2016,NTAP,2813426,26.97,452020,3572,,,
61591,1,4/4/2016,NTAP,1777619,26.62,452020,3572,,,
61591,1,4/5/2016,NTAP,2792041,26.63,452020,3572,,,
61591,1,4/6/2016,NTAP,3225842,26.56,452020,3572,,,
61591,1,4/7/2016,NTAP,3185868,25.72,452020,3572,,,
61591,1,4/8/2016,NTAP,2046193,25.81,452020,3572,,,
61591,1,4/11/2016,NTAP,2064226,26.12,452020,3572,,,
61591,1,4/12/2016,NTAP,2002161,26.13,452020,3572,,,
61591,1,4/13/2016,NTAP,2180640,26.7,452020,3572,,,
61591,1,4/14/2016,NTAP,3447677,25.64,452020,3572,,,
61591,1,4/15/2016,NTAP,3158462,25.12,452020,3572,,,
61591,1,4/18/2016,NTAP,4765763,24.78,452020,3572,,,
61591,1,4/19/2016,NTAP,3233244,24.44,452020,3572,,,
61591,1,4/20/2016,NTAP,5518621,24.12,452020,3572,,,
61591,1,4/21/2016,NTAP,2849492,24.11,452020,3572,,,
61591,1,4/22/2016,NTAP,2346071,24.24,452020,3572,,,
61591,1,4/25/2016,NTAP,2706004,24.52,452020,3572,,,
61591,1,4/26/2016,NTAP,2719393,24.53,452020,3572,,,
61591,1,4/27/2016,NTAP,2303084,24.73,452020,3572,,,
61591,1,4/28/2016,NTAP,2582742,24.31,452020,3572,,,
61591,1,4/29/2016,NTAP,3862308,23.64,452020,3572,,,
61591,1,5/2/2016,NTAP,2395699,23.3,452020,3572,,,
61591,1,5/3/2016,NTAP,2831605,23,452020,3572,,,
61591,1,5/4/2016,NTAP,2731854,22.9,452020,3572,,,
61591,1,5/5/2016,NTAP,3251687,22.82,452020,3572,,,
61591,1,5/6/2016,NTAP,2723589,23.15,452020,3572,,,
61591,1,5/9/2016,NTAP,2127570,23.01,452020,3572,,,
61591,1,5/10/2016,NTAP,2204903,23.47,452020,3572,,,
61591,1,5/11/2016,NTAP,2393671,23.33,452020,3572,,,
61591,1,5/12/2016,NTAP,2753148,22.99,452020,3572,,,
61591,1,5/13/2016,NTAP,2632488,23.04,452020,3572,,,
61591,1,5/16/2016,NTAP,1860668,23.39,452020,3572,,,
61591,1,5/17/2016,NTAP,2576541,23.59,452020,3572,,,
61591,1,5/18/2016,NTAP,2378381,23.83,452020,3572,,,
61591,1,5/19/2016,NTAP,2058912,23.4,452020,3572,,,
61591,1,5/20/2016,NTAP,2761412,24.22,452020,3572,,,
61591,1,5/23/2016,NTAP,2992890,24.69,452020,3572,,,
61591,1,5/24/2016,NTAP,4205608,25.21,452020,3572,,,
61591,1,5/25/2016,NTAP,5658218,25.52,452020,3572,,,
61591,1,5/26/2016,NTAP,8045847,24.9,452020,3572,,,
61591,1,5/27/2016,NTAP,4568309,25.31,452020,3572,,,
61591,1,5/31/2016,NTAP,4654259,25.53,452020,3572,,,
61591,1,6/1/2016,NTAP,4810313,25.07,452020,3572,,,
61591,1,6/2/2016,NTAP,3169182,24.99,452020,3572,,,
61591,1,6/3/2016,NTAP,2755564,24.94,452020,3572,,,
61591,1,6/6/2016,NTAP,2618273,25.01,452020,3572,,,
61591,1,6/7/2016,NTAP,2437975,25.04,452020,3572,,,
61591,1,6/8/2016,NTAP,2699895,25.14,452020,3572,,,
61591,1,6/9/2016,NTAP,2168643,24.9,452020,3572,,,
61591,1,6/10/2016,NTAP,2258501,24.49,452020,3572,,,
61591,1,6/13/2016,NTAP,3283862,24.36,452020,3572,,,
61591,1,6/14/2016,NTAP,3960884,24.21,452020,3572,,,
61591,1,6/15/2016,NTAP,4322644,24.43,452020,3572,,,
61591,1,6/16/2016,NTAP,2466783,24.47,452020,3572,,,
61591,1,6/17/2016,NTAP,4524244,24.86,452020,3572,,,
61591,1,6/20/2016,NTAP,2835958,25.31,452020,3572,,,
61591,1,6/21/2016,NTAP,2983775,25.32,452020,3572,,,
61591,1,6/22/2016,NTAP,2354879,25.19,452020,3572,,,
61591,1,6/23/2016,NTAP,2376938,26.02,452020,3572,,,
61591,1,6/24/2016,NTAP,8296809,24.72,452020,3572,,,
61591,1,6/27/2016,NTAP,4685946,22.96,452020,3572,,,
61591,1,6/28/2016,NTAP,3418593,23.18,452020,3572,,,
61591,1,6/29/2016,NTAP,5781331,24.47,452020,3572,,,
61591,1,6/30/2016,NTAP,3496141,24.59,452020,3572,,,
63185,1,3/1/2016,CHKP,1564410,84.69,451030,7372,,,
63185,1,3/2/2016,CHKP,1110943,83.98,451030,7372,,,
63185,1,3/3/2016,CHKP,1156538,85.19,451030,7372,,,
63185,1,3/4/2016,CHKP,2403285,84.35,451030,7372,,,
63185,1,3/7/2016,CHKP,1355975,83.4,451030,7372,,,
63185,1,3/8/2016,CHKP,1067974,83.1,451030,7372,,,
63185,1,3/9/2016,CHKP,826712,83.78,451030,7372,,,
63185,1,3/10/2016,CHKP,1040595,82.9,451030,7372,,,
63185,1,3/11/2016,CHKP,1878260,83,451030,7372,,,
63185,1,3/14/2016,CHKP,1238364,82.26,451030,7372,,,
63185,1,3/15/2016,CHKP,1100863,82.42,451030,7372,,,
63185,1,3/16/2016,CHKP,1106630,82.9,451030,7372,,,
63185,1,3/17/2016,CHKP,1260264,82.54,451030,7372,,,
63185,1,3/18/2016,CHKP,1856514,82.98,451030,7372,,,
63185,1,3/21/2016,CHKP,1259827,83.25,451030,7372,,,
63185,1,3/22/2016,CHKP,1356559,83.35,451030,7372,,,
63185,1,3/23/2016,CHKP,1070867,83.19,451030,7372,,,
63185,1,3/24/2016,CHKP,610504,82.83,451030,7372,,,
63185,1,3/28/2016,CHKP,580979,83.14,451030,7372,,,
63185,1,3/29/2016,CHKP,521862,83.83,451030,7372,,,
63185,1,3/30/2016,CHKP,1868886,86.34,451030,7372,,,
63185,1,3/31/2016,CHKP,2312080,87.47,451030,7372,,,
63185,1,4/1/2016,CHKP,910125,86.77,451030,7372,,,
63185,1,4/4/2016,CHKP,1259662,85.71,451030,7372,,,
63185,1,4/5/2016,CHKP,1112611,84.77,451030,7372,,,
63185,1,4/6/2016,CHKP,978481,86.29,451030,7372,,,
63185,1,4/7/2016,CHKP,1362695,85.64,451030,7372,,,
63185,1,4/8/2016,CHKP,826078,85.14,451030,7372,,,
63185,1,4/11/2016,CHKP,698054,84.91,451030,7372,,,
63185,1,4/12/2016,CHKP,1382001,85.52,451030,7372,,,
63185,1,4/13/2016,CHKP,1835977,88.07,451030,7372,,,
63185,1,4/14/2016,CHKP,2421544,88.33,451030,7372,,,
63185,1,4/15/2016,CHKP,1353924,88.4,451030,7372,,,
63185,1,4/18/2016,CHKP,1734615,89.66,451030,7372,,,
63185,1,4/19/2016,CHKP,2526054,88.88,451030,7372,,,
63185,1,4/20/2016,CHKP,5539641,86.06,451030,7372,,,
63185,1,4/21/2016,CHKP,2966341,84.22,451030,7372,,,
63185,1,4/22/2016,CHKP,2476420,82.93,451030,7372,,,
63185,1,4/25/2016,CHKP,1661288,84.34,451030,7372,,,
63185,1,4/26/2016,CHKP,1238788,83.83,451030,7372,,,
63185,1,4/27/2016,CHKP,1227010,83.5,451030,7372,,,
63185,1,4/28/2016,CHKP,838694,82.6,451030,7372,,,
63185,1,4/29/2016,CHKP,888663,82.87,451030,7372,,,
63185,1,5/2/2016,CHKP,1381306,82.79,451030,7372,,,
63185,1,5/3/2016,CHKP,1099665,82.16,451030,7372,,,
63185,1,5/4/2016,CHKP,1213064,82.01,451030,7372,,,
63185,1,5/5/2016,CHKP,631336,81.85,451030,7372,,,
63185,1,5/6/2016,CHKP,815428,81.89,451030,7372,,,
63185,1,5/9/2016,CHKP,1030323,82.48,451030,7372,,,
63185,1,5/10/2016,CHKP,1420149,82.5,451030,7372,,,
63185,1,5/11/2016,CHKP,1409349,81.21,451030,7372,,,
63185,1,5/12/2016,CHKP,729531,81.62,451030,7372,,,
63185,1,5/13/2016,CHKP,1169543,82.42,451030,7372,,,
63185,1,5/16/2016,CHKP,967568,82.99,451030,7372,,,
63185,1,5/17/2016,CHKP,828202,82.52,451030,7372,,,
63185,1,5/18/2016,CHKP,804123,83.21,451030,7372,,,
63185,1,5/19/2016,CHKP,1311060,82.37,451030,7372,,,
63185,1,5/20/2016,CHKP,1366987,83.45,451030,7372,,,
63185,1,5/23/2016,CHKP,1125751,83.4,451030,7372,,,
63185,1,5/24/2016,CHKP,1446574,86.06,451030,7372,,,
63185,1,5/25/2016,CHKP,1446376,85.93,451030,7372,,,
63185,1,5/26/2016,CHKP,1263014,85.81,451030,7372,,,
63185,1,5/27/2016,CHKP,2580516,83.6,451030,7372,,,
63185,1,5/31/2016,CHKP,7987938,84.97,451030,7372,,,
63185,1,6/1/2016,CHKP,1391379,84.8,451030,7372,,,
63185,1,6/2/2016,CHKP,1268089,85.77,451030,7372,,,
63185,1,6/3/2016,CHKP,1085101,84.97,451030,7372,,,
63185,1,6/6/2016,CHKP,1346429,85.3,451030,7372,,,
63185,1,6/7/2016,CHKP,1201632,84.77,451030,7372,,,
63185,1,6/8/2016,CHKP,1337144,85.59,451030,7372,,,
63185,1,6/9/2016,CHKP,880078,85.2,451030,7372,,,
63185,1,6/10/2016,CHKP,926048,84.4,451030,7372,,,
63185,1,6/13/2016,CHKP,594930,84.4,451030,7372,,,
63185,1,6/14/2016,CHKP,751677,84.33,451030,7372,,,
63185,1,6/15/2016,CHKP,794010,84.28,451030,7372,,,
63185,1,6/16/2016,CHKP,2714724,81.7,451030,7372,,,
63185,1,6/17/2016,CHKP,2105356,81.15,451030,7372,,,
63185,1,6/20/2016,CHKP,1930459,81.24,451030,7372,,,
63185,1,6/21/2016,CHKP,1075257,81.52,451030,7372,,,
63185,1,6/22/2016,CHKP,1013277,80.98,451030,7372,,,
63185,1,6/23/2016,CHKP,1264654,81.98,451030,7372,,,
63185,1,6/24/2016,CHKP,1735334,78.17,451030,7372,,,
63185,1,6/27/2016,CHKP,1758576,77.07,451030,7372,,,
63185,1,6/28/2016,CHKP,1591467,77.4,451030,7372,,,
63185,1,6/29/2016,CHKP,2807758,77.99,451030,7372,,,
63185,1,6/30/2016,CHKP,2010448,79.68,451030,7372,,,
64768,1,3/1/2016,AMZN,5024654,579.04,255020,5961,,,
64768,1,3/2/2016,AMZN,4579461,580.21,255020,5961,,,
64768,1,3/3/2016,AMZN,2737763,577.49,255020,5961,,,
64768,1,3/4/2016,AMZN,3413742,575.14,255020,5961,,,
64768,1,3/7/2016,AMZN,4928519,562.8,255020,5961,,,
64768,1,3/8/2016,AMZN,4727151,560.26,255020,5961,,,
64768,1,3/9/2016,AMZN,4374825,559.47,255020,5961,,,
64768,1,3/10/2016,AMZN,3917562,558.93,255020,5961,,,
64768,1,3/11/2016,AMZN,3769218,569.61,255020,5961,,,
64768,1,3/14/2016,AMZN,3453040,573.37,255020,5961,,,
64768,1,3/15/2016,AMZN,3870822,577.02,255020,5961,,,
64768,1,3/16/2016,AMZN,3515329,574.27,255020,5961,,,
64768,1,3/17/2016,AMZN,5919980,559.44,255020,5961,,,
64768,1,3/18/2016,AMZN,7293341,552.08,255020,5961,,,
64768,1,3/21/2016,AMZN,5151552,553.98,255020,5961,,,
64768,1,3/22/2016,AMZN,3997376,560.48,255020,5961,,,
64768,1,3/23/2016,AMZN,3978088,569.63,255020,5961,,,
64768,1,3/24/2016,AMZN,5155728,582.95,255020,5961,,,
64768,1,3/28/2016,AMZN,3121139,579.87,255020,5961,,,
64768,1,3/29/2016,AMZN,4246662,593.86,255020,5961,,,
64768,1,3/30/2016,AMZN,3888192,598.69,255020,5961,,,
64768,1,3/31/2016,AMZN,2679930,593.64,255020,5961,,,
64768,1,4/1/2016,AMZN,2914176,598.5,255020,5961,,,
64768,1,4/4/2016,AMZN,2469551,593.19,255020,5961,,,
64768,1,4/5/2016,AMZN,2279713,586.14,255020,5961,,,
64768,1,4/6/2016,AMZN,2846646,602.08,255020,5961,,,
64768,1,4/7/2016,AMZN,3185912,591.43,255020,5961,,,
64768,1,4/8/2016,AMZN,2590326,594.6,255020,5961,,,
64768,1,4/11/2016,AMZN,2700997,595.93,255020,5961,,,
64768,1,4/12/2016,AMZN,2637241,603.17,255020,5961,,,
64768,1,4/13/2016,AMZN,4224742,614.82,255020,5961,,,
64768,1,4/14/2016,AMZN,3508881,620.75,255020,5961,,,
64768,1,4/15/2016,AMZN,2883933,625.89,255020,5961,,,
64768,1,4/18/2016,AMZN,4351587,635.35,255020,5961,,,
64768,1,4/19/2016,AMZN,4054469,627.9,255020,5961,,,
64768,1,4/20/2016,AMZN,2603048,632.99,255020,5961,,,
64768,1,4/21/2016,AMZN,2569681,631,255020,5961,,,
64768,1,4/22/2016,AMZN,5081401,620.5,255020,5961,,,
64768,1,4/25/2016,AMZN,2680835,626.2,255020,5961,,,
64768,1,4/26/2016,AMZN,2507082,616.88,255020,5961,,,
64768,1,4/27/2016,AMZN,4058455,606.57,255020,5961,,,
64768,1,4/28/2016,AMZN,7631449,602,255020,5961,,,
64768,1,4/29/2016,AMZN,10303510,659.59,255020,5961,,,
64768,1,5/2/2016,AMZN,6567445,683.85,255020,5961,,,
64768,1,5/3/2016,AMZN,4917284,671.32,255020,5961,,,
64768,1,5/4/2016,AMZN,4631988,670.9,255020,5961,,,
64768,1,5/5/2016,AMZN,4877179,659.09,255020,5961,,,
64768,1,5/6/2016,AMZN,4362455,673.95,255020,5961,,,
64768,1,5/9/2016,AMZN,3974324,679.75,255020,5961,,,
64768,1,5/10/2016,AMZN,6093507,703.07,255020,5961,,,
64768,1,5/11/2016,AMZN,7327956,713.23,255020,5961,,,
64768,1,5/12/2016,AMZN,5038030,717.93,255020,5961,,,
64768,1,5/13/2016,AMZN,4750859,709.92,255020,5961,,,
64768,1,5/16/2016,AMZN,5431729,710.66,255020,5961,,,
64768,1,5/17/2016,AMZN,5102768,695.27,255020,5961,,,
64768,1,5/18/2016,AMZN,4277735,697.45,255020,5961,,,
64768,1,5/19/2016,AMZN,3022212,698.52,255020,5961,,,
64768,1,5/20/2016,AMZN,2875429,702.8,255020,5961,,,
64768,1,5/23/2016,AMZN,2586909,696.75,255020,5961,,,
64768,1,5/24/2016,AMZN,3026450,704.2,255020,5961,,,
64768,1,5/25/2016,AMZN,3269475,708.35,255020,5961,,,
64768,1,5/26/2016,AMZN,2441497,714.91,255020,5961,,,
64768,1,5/27/2016,AMZN,2247612,712.24,255020,5961,,,
64768,1,5/31/2016,AMZN,3612510,722.79,255020,5961,,,
64768,1,6/1/2016,AMZN,3260486,719.44,255020,5961,,,
64768,1,6/2/2016,AMZN,3022321,728.24,255020,5961,,,
64768,1,6/3/2016,AMZN,3362610,725.54,255020,5961,,,
64768,1,6/6/2016,AMZN,2695531,726.73,255020,5961,,,
64768,1,6/7/2016,AMZN,2730693,723.74,255020,5961,,,
64768,1,6/8/2016,AMZN,2221777,726.64,255020,5961,,,
64768,1,6/9/2016,AMZN,2169259,727.65,255020,5961,,,
64768,1,6/10/2016,AMZN,3420884,717.91,255020,5961,,,
64768,1,6/13/2016,AMZN,3349654,715.24,255020,5961,,,
64768,1,6/14/2016,AMZN,2499062,719.3,255020,5961,,,
64768,1,6/15/2016,AMZN,2705287,714.26,255020,5961,,,
64768,1,6/16/2016,AMZN,3094837,717.51,255020,5961,,,
64768,1,6/17/2016,AMZN,5863150,706.39,255020,5961,,,
64768,1,6/20/2016,AMZN,3673116,714.01,255020,5961,,,
64768,1,6/21/2016,AMZN,2111948,715.82,255020,5961,,,
64768,1,6/22/2016,AMZN,2255233,710.6,255020,5961,,,
64768,1,6/23/2016,AMZN,2808909,722.08,255020,5961,,,
64768,1,6/24/2016,AMZN,7613808,698.96,255020,5961,,,
64768,1,6/27/2016,AMZN,5571322,691.36,255020,5961,,,
64768,1,6/28/2016,AMZN,4032509,707.95,255020,5961,,,
64768,1,6/29/2016,AMZN,3065364,715.6,255020,5961,,,
64768,1,6/30/2016,AMZN,2843622,715.62,255020,5961,,,
111864,1,3/1/2016,CTSH,5542681,58.21,451020,7370,,,
111864,1,3/2/2016,CTSH,4111967,57.68,451020,7370,,,
111864,1,3/3/2016,CTSH,3725412,57.8,451020,7370,,,
111864,1,3/4/2016,CTSH,3611528,57.74,451020,7370,,,
111864,1,3/7/2016,CTSH,4100529,57,451020,7370,,,
111864,1,3/8/2016,CTSH,3537296,55.93,451020,7370,,,
111864,1,3/9/2016,CTSH,3283227,56.05,451020,7370,,,
111864,1,3/10/2016,CTSH,5146868,55.42,451020,7370,,,
111864,1,3/11/2016,CTSH,4811153,56.97,451020,7370,,,
111864,1,3/14/2016,CTSH,5432036,58.12,451020,7370,,,
111864,1,3/15/2016,CTSH,3473958,58.03,451020,7370,,,
111864,1,3/16/2016,CTSH,3839546,58.91,451020,7370,,,
111864,1,3/17/2016,CTSH,3596651,58.73,451020,7370,,,
111864,1,3/18/2016,CTSH,5202431,59.25,451020,7370,,,
111864,1,3/21/2016,CTSH,3552185,59.52,451020,7370,,,
111864,1,3/22/2016,CTSH,4825342,58.85,451020,7370,,,
111864,1,3/23/2016,CTSH,4891765,59.06,451020,7370,,,
111864,1,3/24/2016,CTSH,5095213,60.32,451020,7370,,,
111864,1,3/28/2016,CTSH,3253229,60.18,451020,7370,,,
111864,1,3/29/2016,CTSH,4692554,61.62,451020,7370,,,
111864,1,3/30/2016,CTSH,5427587,62.45,451020,7370,,,
111864,1,3/31/2016,CTSH,3520859,62.7,451020,7370,,,
111864,1,4/1/2016,CTSH,2425798,63.12,451020,7370,,,
111864,1,4/4/2016,CTSH,3855965,61.76,451020,7370,,,
111864,1,4/5/2016,CTSH,2551428,61.18,451020,7370,,,
111864,1,4/6/2016,CTSH,2220187,61.56,451020,7370,,,
111864,1,4/7/2016,CTSH,4524390,59.99,451020,7370,,,
111864,1,4/8/2016,CTSH,2536717,60.16,451020,7370,,,
111864,1,4/11/2016,CTSH,3375038,59.98,451020,7370,,,
111864,1,4/12/2016,CTSH,6305691,59.46,451020,7370,,,
111864,1,4/13/2016,CTSH,6670605,60.45,451020,7370,,,
111864,1,4/14/2016,CTSH,2710914,60.36,451020,7370,,,
111864,1,4/15/2016,CTSH,5269168,60.07,451020,7370,,,
111864,1,4/18/2016,CTSH,3571989,60.38,451020,7370,,,
111864,1,4/19/2016,CTSH,2708491,59.85,451020,7370,,,
111864,1,4/20/2016,CTSH,2369425,60.09,451020,7370,,,
111864,1,4/21/2016,CTSH,2544720,60.05,451020,7370,,,
111864,1,4/22/2016,CTSH,3295435,60.44,451020,7370,,,
111864,1,4/25/2016,CTSH,2087509,60.21,451020,7370,,,
111864,1,4/26/2016,CTSH,2070071,60.63,451020,7370,,,
111864,1,4/27/2016,CTSH,1913641,60.58,451020,7370,,,
111864,1,4/28/2016,CTSH,3109772,59.73,451020,7370,,,
111864,1,4/29/2016,CTSH,4419080,58.37,451020,7370,,,
111864,1,5/2/2016,CTSH,5368585,58.37,451020,7370,,,
111864,1,5/3/2016,CTSH,4574854,57.65,451020,7370,,,
111864,1,5/4/2016,CTSH,5061443,57.54,451020,7370,,,
111864,1,5/5/2016,CTSH,6259363,57.59,451020,7370,,,
111864,1,5/6/2016,CTSH,7383326,60.55,451020,7370,,,
111864,1,5/9/2016,CTSH,4114750,60.82,451020,7370,,,
111864,1,5/10/2016,CTSH,3720248,61.74,451020,7370,,,
111864,1,5/11/2016,CTSH,2931551,61.1,451020,7370,,,
111864,1,5/12/2016,CTSH,2201394,61.13,451020,7370,,,
111864,1,5/13/2016,CTSH,3482622,61.35,451020,7370,,,
111864,1,5/16/2016,CTSH,2984637,61.81,451020,7370,,,
111864,1,5/17/2016,CTSH,4454970,61.64,451020,7370,,,
111864,1,5/18/2016,CTSH,2890652,62.02,451020,7370,,,
111864,1,5/19/2016,CTSH,3594888,62.01,451020,7370,,,
111864,1,5/20/2016,CTSH,4649723,62.94,451020,7370,,,
111864,1,5/23/2016,CTSH,3078363,61.74,451020,7370,,,
111864,1,5/24/2016,CTSH,3669776,62.91,451020,7370,,,
111864,1,5/25/2016,CTSH,3847810,62.6,451020,7370,,,
111864,1,5/26/2016,CTSH,3132386,62.26,451020,7370,,,
111864,1,5/27/2016,CTSH,2273689,62.46,451020,7370,,,
111864,1,5/31/2016,CTSH,4503366,61.44,451020,7370,,,
111864,1,6/1/2016,CTSH,3065058,61.13,451020,7370,,,
111864,1,6/2/2016,CTSH,2947032,61.34,451020,7370,,,
111864,1,6/3/2016,CTSH,3859756,60.12,451020,7370,,,
111864,1,6/6/2016,CTSH,4496006,60.35,451020,7370,,,
111864,1,6/7/2016,CTSH,3233247,60.73,451020,7370,,,
111864,1,6/8/2016,CTSH,3670837,61.62,451020,7370,,,
111864,1,6/9/2016,CTSH,4381359,60.99,451020,7370,,,
111864,1,6/10/2016,CTSH,4264167,60.27,451020,7370,,,
111864,1,6/13/2016,CTSH,3205281,60.05,451020,7370,,,
111864,1,6/14/2016,CTSH,3393630,60.6,451020,7370,,,
111864,1,6/15/2016,CTSH,3783387,59.63,451020,7370,,,
111864,1,6/16/2016,CTSH,3225859,59.71,451020,7370,,,
111864,1,6/17/2016,CTSH,3821393,59.55,451020,7370,,,
111864,1,6/20/2016,CTSH,3638288,61.3,451020,7370,,,
111864,1,6/21/2016,CTSH,3178880,61.6,451020,7370,,,
111864,1,6/22/2016,CTSH,3895631,61.72,451020,7370,,,
111864,1,6/23/2016,CTSH,2893897,62.7,451020,7370,,,
111864,1,6/24/2016,CTSH,9228017,58.01,451020,7370,,,
111864,1,6/27/2016,CTSH,7969441,55.48,451020,7370,,,
111864,1,6/28/2016,CTSH,6468222,56,451020,7370,,,
111864,1,6/29/2016,CTSH,6184001,57.09,451020,7370,,,
111864,1,6/30/2016,CTSH,5862981,57.24,451020,7370,,,
114524,1,3/1/2016,EBAY,8742169,24.25,255020,7370,,,
114524,1,3/2/2016,EBAY,9860974,23.72,255020,7370,,,
114524,1,3/3/2016,EBAY,7778093,23.94,255020,7370,,,
114524,1,3/4/2016,EBAY,8254233,24.41,255020,7370,,,
114524,1,3/7/2016,EBAY,4890958,24.26,255020,7370,,,
114524,1,3/8/2016,EBAY,11573810,24.07,255020,7370,,,
114524,1,3/9/2016,EBAY,12347440,23.95,255020,7370,,,
114524,1,3/10/2016,EBAY,19207600,23.69,255020,7370,,,
114524,1,3/11/2016,EBAY,13853900,24.02,255020,7370,,,
114524,1,3/14/2016,EBAY,16007620,24.28,255020,7370,,,
114524,1,3/15/2016,EBAY,8854063,23.58,255020,7370,,,
114524,1,3/16/2016,EBAY,22223000,23.68,255020,7370,,,
114524,1,3/17/2016,EBAY,11338910,23.76,255020,7370,,,
114524,1,3/18/2016,EBAY,19940430,23.77,255020,7370,,,
114524,1,3/21/2016,EBAY,14699240,24.34,255020,7370,,,
114524,1,3/22/2016,EBAY,8961002,24.13,255020,7370,,,
114524,1,3/23/2016,EBAY,7740722,24.17,255020,7370,,,
114524,1,3/24/2016,EBAY,13475090,24.33,255020,7370,,,
114524,1,3/28/2016,EBAY,5699187,24.12,255020,7370,,,
114524,1,3/29/2016,EBAY,13858810,24.1,255020,7370,,,
114524,1,3/30/2016,EBAY,11125220,24.04,255020,7370,,,
114524,1,3/31/2016,EBAY,14866360,23.86,255020,7370,,,
114524,1,4/1/2016,EBAY,11167890,23.88,255020,7370,,,
114524,1,4/4/2016,EBAY,12415850,24.03,255020,7370,,,
114524,1,4/5/2016,EBAY,16589850,24.39,255020,7370,,,
114524,1,4/6/2016,EBAY,21648380,25.43,255020,7370,,,
114524,1,4/7/2016,EBAY,20123270,24.1,255020,7370,,,
114524,1,4/8/2016,EBAY,8495372,24.07,255020,7370,,,
114524,1,4/11/2016,EBAY,7380069,24.06,255020,7370,,,
114524,1,4/12/2016,EBAY,8896212,24.42,255020,7370,,,
114524,1,4/13/2016,EBAY,16998770,25.08,255020,7370,,,
114524,1,4/14/2016,EBAY,7870512,25.21,255020,7370,,,
114524,1,4/15/2016,EBAY,6344571,25.22,255020,7370,,,
114524,1,4/18/2016,EBAY,5954467,25.31,255020,7370,,,
114524,1,4/19/2016,EBAY,20807640,24.3,255020,7370,,,
114524,1,4/20/2016,EBAY,8495183,24.66,255020,7370,,,
114524,1,4/21/2016,EBAY,8399894,24.69,255020,7370,,,
114524,1,4/22/2016,EBAY,10639500,24.4,255020,7370,,,
114524,1,4/25/2016,EBAY,16246610,24.22,255020,7370,,,
114524,1,4/26/2016,EBAY,17854140,24.49,255020,7370,,,
114524,1,4/27/2016,EBAY,29267460,25.27,255020,7370,,,
114524,1,4/28/2016,EBAY,13420500,24.62,255020,7370,,,
114524,1,4/29/2016,EBAY,20154890,24.43,255020,7370,,,
114524,1,5/2/2016,EBAY,10646090,24.26,255020,7370,,,
114524,1,5/3/2016,EBAY,9529945,23.98,255020,7370,,,
114524,1,5/4/2016,EBAY,8122916,23.8,255020,7370,,,
114524,1,5/5/2016,EBAY,7915361,23.81,255020,7370,,,
114524,1,5/6/2016,EBAY,7928426,23.82,255020,7370,,,
114524,1,5/9/2016,EBAY,7832020,24.02,255020,7370,,,
114524,1,5/10/2016,EBAY,8497361,24.16,255020,7370,,,
114524,1,5/11/2016,EBAY,7520835,23.74,255020,7370,,,
114524,1,5/12/2016,EBAY,8837307,23.58,255020,7370,,,
114524,1,5/13/2016,EBAY,8512671,23.78,255020,7370,,,
114524,1,5/16/2016,EBAY,5589425,23.8,255020,7370,,,
114524,1,5/17/2016,EBAY,9957755,23.27,255020,7370,,,
114524,1,5/18/2016,EBAY,8875226,23.69,255020,7370,,,
114524,1,5/19/2016,EBAY,5194098,23.42,255020,7370,,,
114524,1,5/20/2016,EBAY,6824956,23.65,255020,7370,,,
114524,1,5/23/2016,EBAY,5367021,23.46,255020,7370,,,
114524,1,5/24/2016,EBAY,8013983,24.05,255020,7370,,,
114524,1,5/25/2016,EBAY,7342946,24.035,255020,7370,,,
114524,1,5/26/2016,EBAY,5531931,24.12,255020,7370,,,
114524,1,5/27/2016,EBAY,8034500,24.36,255020,7370,,,
114524,1,5/31/2016,EBAY,11398100,24.46,255020,7370,,,
114524,1,6/1/2016,EBAY,7662453,24.07,255020,7370,,,
114524,1,6/2/2016,EBAY,10330520,24.25,255020,7370,,,
114524,1,6/3/2016,EBAY,6413574,23.98,255020,7370,,,
114524,1,6/6/2016,EBAY,7058892,23.99,255020,7370,,,
114524,1,6/7/2016,EBAY,9760080,24.28,255020,7370,,,
114524,1,6/8/2016,EBAY,7722401,24.23,255020,7370,,,
114524,1,6/9/2016,EBAY,7914835,24.33,255020,7370,,,
114524,1,6/10/2016,EBAY,7768635,24.07,255020,7370,,,
114524,1,6/13/2016,EBAY,8627485,23.89,255020,7370,,,
114524,1,6/14/2016,EBAY,9927541,23.88,255020,7370,,,
114524,1,6/15/2016,EBAY,9326700,23.96,255020,7370,,,
114524,1,6/16/2016,EBAY,9399390,23.85,255020,7370,,,
