gvkey,iid,datadate,tic,cshtrd,prccd
001878,01,05/17/2016,ADSK,1881451.0000,57.9800
001878,01,05/18/2016,ADSK,2455223.0000,57.7600
001878,01,05/19/2016,ADSK,2260314.0000,57.5200
001878,01,05/20/2016,ADSK,4816156.0000,56.1900
001878,01,05/23/2016,ADSK,3313956.0000,56.9600
001878,01,05/24/2016,ADSK,1980965.0000,58.4600
001878,01,05/25/2016,ADSK,2025519.0000,58.9100
001878,01,05/26/2016,ADSK,1461594.0000,58.1100
001878,01,05/27/2016,ADSK,1909769.0000,59.3400
001878,01,05/31/2016,ADSK,3000493.0000,58.2700
001878,01,06/01/2016,ADSK,1506307.0000,58.3000
001878,01,06/02/2016,ADSK,1032141.0000,58.7600
001878,01,06/03/2016,ADSK,1172759.0000,58.2900
001878,01,06/06/2016,ADSK,1606677.0000,58.6700
001878,01,06/07/2016,ADSK,1354395.0000,58.6800
001878,01,06/08/2016,ADSK,796404.0000,58.5300
001878,01,06/09/2016,ADSK,893517.0000,57.7900
001878,01,06/10/2016,ADSK,1470975.0000,56.1800
001878,01,06/13/2016,ADSK,1333688.0000,55.8900
001878,01,06/14/2016,ADSK,1443344.0000,55.7100
001878,01,06/15/2016,ADSK,1452147.0000,56.6100
001878,01,06/16/2016,ADSK,1437504.0000,56.7700
001878,01,06/17/2016,ADSK,2216984.0000,56.6800
001878,01,06/20/2016,ADSK,1080177.0000,57.5600
001878,01,06/21/2016,ADSK,1078406.0000,58.0700
001878,01,06/22/2016,ADSK,1071480.0000,57.3800
001878,01,06/23/2016,ADSK,1410187.0000,59.0600
001878,01,06/24/2016,ADSK,4567322.0000,54.0400
001878,01,06/27/2016,ADSK,4721108.0000,50.5400
001878,01,06/28/2016,ADSK,2459798.0000,51.4800
001878,01,06/29/2016,ADSK,2449679.0000,53.2200
001878,01,06/30/2016,ADSK,1875376.0000,54.1400
001891,01,03/01/2016,ADP,1579881.0000,86.7700
001891,01,03/02/2016,ADP,2060266.0000,85.6500
001891,01,03/03/2016,ADP,1700511.0000,85.6500
001891,01,03/04/2016,ADP,1582697.0000,86.1900
001891,01,03/07/2016,ADP,1400721.0000,86.0900
001891,01,03/08/2016,ADP,1758109.0000,85.4900
001891,01,03/09/2016,ADP,1636663.0000,85.7200
001891,01,03/10/2016,ADP,1528377.0000,85.2000
001891,01,03/11/2016,ADP,1863437.0000,87.2700
001891,01,03/14/2016,ADP,1311980.0000,87.2700
001891,01,03/15/2016,ADP,1195064.0000,87.3200
001891,01,03/16/2016,ADP,1087995.0000,87.6600
001891,01,03/17/2016,ADP,1482159.0000,88.8400
001891,01,03/18/2016,ADP,3207912.0000,88.6400
001891,01,03/21/2016,ADP,1575212.0000,89.0100
001891,01,03/22/2016,ADP,1215637.0000,88.6400
001891,01,03/23/2016,ADP,1188961.0000,88.5300
001891,01,03/24/2016,ADP,1035411.0000,88.7500
001891,01,03/28/2016,ADP,1325131.0000,88.3000
001891,01,03/29/2016,ADP,1711455.0000,89.4300
001891,01,03/30/2016,ADP,1506560.0000,89.1500
001891,01,03/31/2016,ADP,1482245.0000,89.7100
001891,01,04/01/2016,ADP,1626486.0000,90.2600
001891,01,04/04/2016,ADP,1179093.0000,89.7100
001891,01,04/05/2016,ADP,1783667.0000,89.7500
001891,01,04/06/2016,ADP,1886283.0000,90.8400
001891,01,04/07/2016,ADP,1655170.0000,89.8000
001891,01,04/08/2016,ADP,1086721.0000,90.3300
001891,01,04/11/2016,ADP,1561594.0000,89.7100
001891,01,04/12/2016,ADP,1503853.0000,90.1100
001891,01,04/13/2016,ADP,1661982.0000,90.2400
001891,01,04/14/2016,ADP,1802528.0000,90.2600
001891,01,04/15/2016,ADP,1750766.0000,90.1500
001891,01,04/18/2016,ADP,1300963.0000,90.7000
001891,01,04/19/2016,ADP,1910955.0000,90.7400
001891,01,04/20/2016,ADP,1898883.0000,90.1200
001891,01,04/21/2016,ADP,1538342.0000,89.3500
001891,01,04/22/2016,ADP,1413760.0000,89.6500
001891,01,04/25/2016,ADP,1143191.0000,89.5800
001891,01,04/26/2016,ADP,1631551.0000,89.7900
001891,01,04/27/2016,ADP,2406460.0000,90.1200
001891,01,04/28/2016,ADP,2953665.0000,89.1000
001891,01,04/29/2016,ADP,2293003.0000,88.4400
001891,01,05/02/2016,ADP,2228290.0000,89.4300
001891,01,05/03/2016,ADP,3258693.0000,88.8100
001891,01,05/04/2016,ADP,1186522.0000,88.3900
001891,01,05/05/2016,ADP,5092706.0000,86.4500
001891,01,05/06/2016,ADP,4489637.0000,86.8500
001891,01,05/09/2016,ADP,3340876.0000,87.1600
001891,01,05/10/2016,ADP,4131779.0000,88.5000
001891,01,05/11/2016,ADP,1954758.0000,86.6700
001891,01,05/12/2016,ADP,1692622.0000,86.5400
001891,01,05/13/2016,ADP,1853857.0000,85.7600
001891,01,05/16/2016,ADP,1732414.0000,86.7000
001891,01,05/17/2016,ADP,1508553.0000,85.3500
001891,01,05/18/2016,ADP,1272520.0000,85.6000
001891,01,05/19/2016,ADP,1493913.0000,85.1400
001891,01,05/20/2016,ADP,1381976.0000,85.4700
001891,01,05/23/2016,ADP,1076031.0000,85.2500
001891,01,05/24/2016,ADP,2163954.0000,87.4600
001891,01,05/25/2016,ADP,1405051.0000,87.5200
001891,01,05/26/2016,ADP,1042476.0000,87.7000
001891,01,05/27/2016,ADP,1078085.0000,88.0400
001891,01,05/31/2016,ADP,2035260.0000,87.8400
001891,01,06/01/2016,ADP,1685761.0000,88.1200
001891,01,06/02/2016,ADP,1092520.0000,88.0900
001891,01,06/03/2016,ADP,1399913.0000,87.3300
001891,01,06/06/2016,ADP,1392782.0000,87.6900
001891,01,06/07/2016,ADP,2480886.0000,86.8700
001891,01,06/08/2016,ADP,1797344.0000,87.2200
001891,01,06/09/2016,ADP,1517709.0000,87.6300
001891,01,06/10/2016,ADP,1635720.0000,87.0900
001891,01,06/13/2016,ADP,3191446.0000,87.1600
001891,01,06/14/2016,ADP,2348292.0000,87.4900
001891,01,06/15/2016,ADP,2080455.0000,87.6100
001891,01,06/16/2016,ADP,1469419.0000,88.0300
001891,01,06/17/2016,ADP,2708721.0000,87.6100
001891,01,06/20/2016,ADP,2061740.0000,89.0400
001891,01,06/21/2016,ADP,1725600.0000,89.3400
001891,01,06/22/2016,ADP,1504393.0000,88.8200
001891,01,06/23/2016,ADP,1364084.0000,89.9400
001891,01,06/24/2016,ADP,4044480.0000,86.7200
001891,01,06/27/2016,ADP,2609431.0000,85.6600
001891,01,06/28/2016,ADP,2530895.0000,87.9200
001891,01,06/29/2016,ADP,2274340.0000,89.1300
001891,01,06/30/2016,ADP,2944786.0000,91.8700
002574,01,03/01/2016,CSX,13803410.0000,24.6400
002574,01,03/02/2016,CSX,26098970.0000,24.5500
002574,01,03/03/2016,CSX,27055530.0000,24.9000
002574,01,03/04/2016,CSX,10427020.0000,25.2300
002574,01,03/07/2016,CSX,7707524.0000,25.5400
002574,01,03/08/2016,CSX,7759610.0000,24.7000
002574,01,03/09/2016,CSX,8301457.0000,25.0800
002574,01,03/10/2016,CSX,8714480.0000,25.2900
002574,01,03/11/2016,CSX,8732229.0000,26.1000
002574,01,03/14/2016,CSX,10799220.0000,26.1800
002574,01,03/15/2016,CSX,7184816.0000,25.9500
002574,01,03/16/2016,CSX,5183300.0000,26.1800
002574,01,03/17/2016,CSX,6423464.0000,26.6900
002574,01,03/18/2016,CSX,13520310.0000,27.0200
002574,01,03/21/2016,CSX,4817987.0000,26.6600
002574,01,03/22/2016,CSX,4972751.0000,26.3700
002574,01,03/23/2016,CSX,6384044.0000,25.8600
002574,01,03/24/2016,CSX,4321674.0000,26.1700
002574,01,03/28/2016,CSX,5605036.0000,25.6200
002574,01,03/29/2016,CSX,6010275.0000,25.8900
002574,01,03/30/2016,CSX,6534096.0000,26.3000
002574,01,03/31/2016,CSX,9410874.0000,25.7500
002574,01,04/01/2016,CSX,10800640.0000,25.6200
002574,01,04/04/2016,CSX,19194960.0000,25.1600
002574,01,04/05/2016,CSX,9088361.0000,25.0500
002574,01,04/06/2016,CSX,10246370.0000,24.8500
002574,01,04/07/2016,CSX,8910875.0000,24.6200
002574,01,04/08/2016,CSX,9359459.0000,24.8000
002574,01,04/11/2016,CSX,11922490.0000,24.5300
002574,01,04/12/2016,CSX,10769220.0000,24.9900
002574,01,04/13/2016,CSX,17209370.0000,26.0300
002574,01,04/14/2016,CSX,8638979.0000,26.1400
002574,01,04/15/2016,CSX,7428092.0000,25.9300
002574,01,04/18/2016,CSX,5883700.0000,26.0700
002574,01,04/19/2016,CSX,8125578.0000,26.4100
002574,01,04/20/2016,CSX,6956991.0000,26.5200
002574,01,04/21/2016,CSX,6898392.0000,26.8000
002574,01,04/22/2016,CSX,12616630.0000,27.5300
002574,01,04/25/2016,CSX,6482995.0000,27.1400
002574,01,04/26/2016,CSX,8009560.0000,27.6500
002574,01,04/27/2016,CSX,6554304.0000,27.8300
002574,01,04/28/2016,CSX,7697611.0000,27.3700
002574,01,04/29/2016,CSX,10537950.0000,27.2700
002574,01,05/02/2016,CSX,6854382.0000,27.3800
002574,01,05/03/2016,CSX,9652703.0000,26.5400
002574,01,05/04/2016,CSX,5953284.0000,26.1700
002574,01,05/05/2016,CSX,6580538.0000,26.0400
002574,01,05/06/2016,CSX,4732276.0000,26.1600
002574,01,05/09/2016,CSX,5604002.0000,25.8500
002574,01,05/10/2016,CSX,6106645.0000,26.3700
002574,01,05/11/2016,CSX,4430357.0000,25.8900
002574,01,05/12/2016,CSX,8039227.0000,25.5400
002574,01,05/13/2016,CSX,8803628.0000,25.1200
002574,01,05/16/2016,CSX,6084070.0000,25.2300
002574,01,05/17/2016,CSX,9096111.0000,25.4200
002574,01,05/18/2016,CSX,8355700.0000,25.7500
002574,01,05/19/2016,CSX,6596880.0000,25.5500
002574,01,05/20/2016,CSX,5530686.0000,25.8200
002574,01,05/23/2016,CSX,4702896.0000,25.5800
002574,01,05/24/2016,CSX,8525008.0000,25.4600
002574,01,05/25/2016,CSX,5070389.0000,25.8300
002574,01,05/26/2016,CSX,3835980.0000,25.7800
002574,01,05/27/2016,CSX,6004906.0000,25.8900
002574,01,05/31/2016,CSX,8626462.0000,26.4300
002574,01,06/01/2016,CSX,5931692.0000,26.2200
002574,01,06/02/2016,CSX,5173251.0000,26.4200
002574,01,06/03/2016,CSX,4857230.0000,26.6400
002574,01,06/06/2016,CSX,7867424.0000,26.5000
002574,01,06/07/2016,CSX,6609624.0000,26.4700
002574,01,06/08/2016,CSX,7618392.0000,27.0000
002574,01,06/09/2016,CSX,5243811.0000,27.0500
002574,01,06/10/2016,CSX,4399014.0000,26.7800
002574,01,06/13/2016,CSX,6491377.0000,26.5900
002574,01,06/14/2016,CSX,5878112.0000,26.3900
002574,01,06/15/2016,CSX,5599311.0000,26.3900
002574,01,06/16/2016,CSX,5632739.0000,26.4300
002574,01,06/17/2016,CSX,8708337.0000,26.7500
002574,01,06/20/2016,CSX,6512032.0000,27.0000
002574,01,06/21/2016,CSX,7624066.0000,26.6300
002574,01,06/22/2016,CSX,5077061.0000,26.5500
002574,01,06/23/2016,CSX,3813352.0000,27.0000
002574,01,06/24/2016,CSX,13483230.0000,25.7000
002574,01,06/27/2016,CSX,10105700.0000,24.4800
002574,01,06/28/2016,CSX,8498271.0000,25.1000
002574,01,06/29/2016,CSX,6384828.0000,25.6800
002574,01,06/30/2016,CSX,8080926.0000,26.0800
003226,01,03/01/2016,CMCSA,11264820.0000,59.2200
003226,01,03/02/2016,CMCSA,9056376.0000,59.3700
003226,01,03/03/2016,CMCSA,9715572.0000,59.9200
003226,01,03/04/2016,CMCSA,7721379.0000,59.7400
003226,01,03/07/2016,CMCSA,10799110.0000,58.9600
003226,01,03/08/2016,CMCSA,10492440.0000,58.2900
003226,01,03/09/2016,CMCSA,7860028.0000,58.7800
003226,01,03/10/2016,CMCSA,9000935.0000,58.3700
003226,01,03/11/2016,CMCSA,7041889.0000,59.1600
003226,01,03/14/2016,CMCSA,6471860.0000,59.2300
003226,01,03/15/2016,CMCSA,7920890.0000,59.4000
003226,01,03/16/2016,CMCSA,9201155.0000,59.9100
003226,01,03/17/2016,CMCSA,10540600.0000,60.7500
003226,01,03/18/2016,CMCSA,18692280.0000,59.7600
003226,01,03/21/2016,CMCSA,6145167.0000,59.8400
003226,01,03/22/2016,CMCSA,7766209.0000,59.8700
003226,01,03/23/2016,CMCSA,8444854.0000,59.2500
003226,01,03/24/2016,CMCSA,9881351.0000,60.0100
003226,01,03/28/2016,CMCSA,7442077.0000,60.0900
003226,01,03/29/2016,CMCSA,7926346.0000,60.7500
003226,01,03/30/2016,CMCSA,8003042.0000,60.8000
003226,01,03/31/2016,CMCSA,8831195.0000,61.0800
003226,01,04/01/2016,CMCSA,10654060.0000,61.8700
003226,01,04/04/2016,CMCSA,7350577.0000,61.4300
003226,01,04/05/2016,CMCSA,7184625.0000,61.1300
003226,01,04/06/2016,CMCSA,10900700.0000,62.2000
003226,01,04/07/2016,CMCSA,9758623.0000,61.4000
003226,01,04/08/2016,CMCSA,5719520.0000,61.6000
003226,01,04/11/2016,CMCSA,7171630.0000,61.4400
003226,01,04/12/2016,CMCSA,7429279.0000,61.7200
003226,01,04/13/2016,CMCSA,7833235.0000,61.9500
003226,01,04/14/2016,CMCSA,6821458.0000,61.8400
003226,01,04/15/2016,CMCSA,8298317.0000,61.9700
003226,01,04/18/2016,CMCSA,8614036.0000,62.4800
003226,01,04/19/2016,CMCSA,9385176.0000,62.2800
003226,01,04/20/2016,CMCSA,13418470.0000,61.4600
003226,01,04/21/2016,CMCSA,14230410.0000,60.9400
003226,01,04/22/2016,CMCSA,10988500.0000,61.1000
003226,01,04/25/2016,CMCSA,12191170.0000,61.0000
003226,01,04/26/2016,CMCSA,8773391.0000,61.0500
003226,01,04/27/2016,CMCSA,17070510.0000,61.3000
003226,01,04/28/2016,CMCSA,14056650.0000,61.1500
003226,01,04/29/2016,CMCSA,14659150.0000,60.7600
003226,01,05/02/2016,CMCSA,10671880.0000,61.2300
003226,01,05/03/2016,CMCSA,11289280.0000,60.9500
003226,01,05/04/2016,CMCSA,10741180.0000,60.8900
003226,01,05/05/2016,CMCSA,8338798.0000,61.0500
003226,01,05/06/2016,CMCSA,7780017.0000,61.4200
003226,01,05/09/2016,CMCSA,6427677.0000,61.4200
003226,01,05/10/2016,CMCSA,10797950.0000,62.6400
003226,01,05/11/2016,CMCSA,8155097.0000,62.0700
003226,01,05/12/2016,CMCSA,8337285.0000,62.2600
003226,01,05/13/2016,CMCSA,8220804.0000,61.8400
003226,01,05/16/2016,CMCSA,8757302.0000,62.0000
003226,01,05/17/2016,CMCSA,15946750.0000,60.4300
003226,01,05/18/2016,CMCSA,13285510.0000,60.3800
003226,01,05/19/2016,CMCSA,8966230.0000,60.2500
003226,01,05/20/2016,CMCSA,11117370.0000,61.7600
003226,01,05/23/2016,CMCSA,11781330.0000,61.8100
003226,01,05/24/2016,CMCSA,9939636.0000,62.4400
003226,01,05/25/2016,CMCSA,8994132.0000,62.6000
003226,01,05/26/2016,CMCSA,7292851.0000,62.2900
003226,01,05/27/2016,CMCSA,8079960.0000,62.8800
003226,01,05/31/2016,CMCSA,11911120.0000,63.3000
003226,01,06/01/2016,CMCSA,7691245.0000,63.7300
003226,01,06/02/2016,CMCSA,6428844.0000,63.6600
003226,01,06/03/2016,CMCSA,5956629.0000,63.5600
003226,01,06/06/2016,CMCSA,5948692.0000,63.4000
003226,01,06/07/2016,CMCSA,6409126.0000,63.2500
003226,01,06/08/2016,CMCSA,6692559.0000,63.2200
003226,01,06/09/2016,CMCSA,5616532.0000,62.9300
003226,01,06/10/2016,CMCSA,7866181.0000,62.8000
003226,01,06/13/2016,CMCSA,7669121.0000,62.3900
003226,01,06/14/2016,CMCSA,7467935.0000,62.6400
003226,01,06/15/2016,CMCSA,8173358.0000,62.3500
003226,01,06/16/2016,CMCSA,7415419.0000,63.1000
003226,01,06/17/2016,CMCSA,11962870.0000,62.3700
003226,01,06/20/2016,CMCSA,7797929.0000,62.4600
003226,01,06/21/2016,CMCSA,8816717.0000,62.5400
003226,01,06/22/2016,CMCSA,5793314.0000,62.6400
003226,01,06/23/2016,CMCSA,7135084.0000,62.9500
003226,01,06/24/2016,CMCSA,17840600.0000,61.6500
003226,01,06/27/2016,CMCSA,15800030.0000,62.4600
003226,01,06/28/2016,CMCSA,10739830.0000,63.0700
003226,01,06/29/2016,CMCSA,10312940.0000,63.9400
003226,01,06/30/2016,CMCSA,14670410.0000,65.1900
003226,05,03/01/2016,CCZ,0.0000,48.9000
003226,05,03/02/2016,CCZ,0.0000,48.9000
003226,05,03/03/2016,CCZ,0.0000,48.9000
003226,05,03/04/2016,CCZ,0.0000,48.9000
003226,05,03/07/2016,CCZ,0.0000,48.9000
003226,05,03/08/2016,CCZ,0.0000,48.9000
003226,05,03/09/2016,CCZ,0.0000,48.9000
003226,05,03/10/2016,CCZ,0.0000,48.9000
003226,05,03/11/2016,CCZ,0.0000,48.9000
003226,05,03/14/2016,CCZ,0.0000,48.9000
003226,05,03/15/2016,CCZ,0.0000,48.9000
003226,05,03/16/2016,CCZ,0.0000,48.9000
003226,05,03/17/2016,CCZ,0.0000,48.9000
003226,05,03/18/2016,CCZ,590.0000,50.1125
003226,05,03/21/2016,CCZ,0.0000,50.1125
003226,05,03/22/2016,CCZ,0.0000,50.1125
003226,05,03/23/2016,CCZ,0.0000,50.1125
003226,05,03/24/2016,CCZ,0.0000,50.1125
003226,05,03/28/2016,CCZ,0.0000,50.1125
003226,05,03/29/2016,CCZ,308.0000,52.0000
003226,05,03/30/2016,CCZ,0.0000,52.0000
003226,05,03/31/2016,CCZ,200.0000,56.9999
003226,05,04/01/2016,CCZ,0.0000,56.9999
003226,05,04/04/2016,CCZ,0.0000,56.9999
003226,05,04/05/2016,CCZ,0.0000,56.9999
003226,05,04/06/2016,CCZ,0.0000,56.9999
003226,05,04/07/2016,CCZ,0.0000,56.9999
003226,05,04/08/2016,CCZ,0.0000,56.9999
003226,05,04/11/2016,CCZ,0.0000,56.9999
003226,05,04/12/2016,CCZ,0.0000,56.9999
003226,05,04/13/2016,CCZ,102.0000,50.0000
003226,05,04/14/2016,CCZ,0.0000,50.0000
003226,05,04/15/2016,CCZ,200.0000,50.0500
003226,05,04/18/2016,CCZ,0.0000,50.0500
003226,05,04/19/2016,CCZ,0.0000,50.0500
003226,05,04/20/2016,CCZ,0.0000,50.0500
003226,05,04/21/2016,CCZ,0.0000,50.0500
003226,05,04/22/2016,CCZ,0.0000,50.0500
003226,05,04/25/2016,CCZ,164.0000,48.0000
003226,05,04/26/2016,CCZ,0.0000,48.0000
003226,05,04/27/2016,CCZ,0.0000,48.0000
003226,05,04/28/2016,CCZ,0.0000,48.0000
003226,05,04/29/2016,CCZ,0.0000,48.0000
003226,05,05/02/2016,CCZ,0.0000,48.0000
003226,05,05/03/2016,CCZ,0.0000,48.0000
003226,05,05/04/2016,CCZ,0.0000,48.0000
003226,05,05/05/2016,CCZ,0.0000,48.0000
003226,05,05/06/2016,CCZ,0.0000,48.0000
003226,05,05/09/2016,CCZ,0.0000,48.0000
003226,05,05/10/2016,CCZ,0.0000,48.0000
003226,05,05/11/2016,CCZ,0.0000,48.0000
003226,05,05/12/2016,CCZ,0.0000,48.0000
003226,05,05/13/2016,CCZ,0.0000,48.0000
003226,05,05/16/2016,CCZ,0.0000,48.0000
003226,05,05/17/2016,CCZ,0.0000,48.0000
003226,05,05/18/2016,CCZ,717.0000,46.4500
003226,05,05/19/2016,CCZ,353.0000,50.9000
003226,05,05/20/2016,CCZ,0.0000,50.9000
003226,05,05/23/2016,CCZ,0.0000,50.9000
003226,05,05/24/2016,CCZ,800.0000,49.4330
003226,05,05/25/2016,CCZ,694.0000,47.6100
003226,05,05/26/2016,CCZ,0.0000,47.6100
003226,05,05/27/2016,CCZ,0.0000,47.6100
003226,05,05/31/2016,CCZ,0.0000,47.6100
003226,05,06/01/2016,CCZ,0.0000,47.6100
003226,05,06/02/2016,CCZ,0.0000,47.6100
003226,05,06/03/2016,CCZ,0.0000,47.6100
003226,05,06/06/2016,CCZ,0.0000,47.6100
003226,05,06/07/2016,CCZ,0.0000,47.6100
003226,05,06/08/2016,CCZ,0.0000,47.6100
003226,05,06/09/2016,CCZ,0.0000,47.6100
003226,05,06/10/2016,CCZ,0.0000,47.6100
003226,05,06/13/2016,CCZ,0.0000,47.6100
003226,05,06/14/2016,CCZ,202.0000,47.0000
003226,05,06/15/2016,CCZ,0.0000,47.0000
003226,05,06/16/2016,CCZ,6094.0000,50.0000
003226,05,06/17/2016,CCZ,0.0000,50.0000
003226,05,06/20/2016,CCZ,0.0000,50.0000
003226,05,06/21/2016,CCZ,0.0000,50.0000
003226,05,06/22/2016,CCZ,732.0000,51.9800
003226,05,06/23/2016,CCZ,209.0000,50.8100
003226,05,06/24/2016,CCZ,0.0000,50.8100
003226,05,06/27/2016,CCZ,1185.0000,49.9700
003226,05,06/28/2016,CCZ,0.0000,49.9700
003226,05,06/29/2016,CCZ,0.0000,49.9700
003226,05,06/30/2016,CCZ,700.0000,50.6000
003310,01,03/01/2016,CA,2049052.0000,30.0700
003310,01,03/02/2016,CA,3078257.0000,29.6100
003310,01,03/03/2016,CA,1934790.0000,29.8100
003310,01,03/04/2016,CA,1982425.0000,29.5600
003310,01,03/07/2016,CA,1800873.0000,29.7700
003310,01,03/08/2016,CA,2303776.0000,29.6000
003310,01,03/09/2016,CA,3473845.0000,30.0700
003310,01,03/10/2016,CA,2637188.0000,29.9900
003310,01,03/11/2016,CA,2730045.0000,30.5400
003310,01,03/14/2016,CA,2368103.0000,30.3200
003310,01,03/15/2016,CA,2024371.0000,30.2800
003310,01,03/16/2016,CA,3955491.0000,30.7000
003310,01,03/17/2016,CA,2472530.0000,30.9200
003310,01,03/18/2016,CA,4181325.0000,30.7400
003310,01,03/21/2016,CA,2078018.0000,31.0800
003310,01,03/22/2016,CA,1399868.0000,31.1100
003310,01,03/23/2016,CA,2072545.0000,30.6000
003310,01,03/24/2016,CA,1542738.0000,30.7300
003310,01,03/28/2016,CA,1682969.0000,30.7300
003310,01,03/29/2016,CA,3708109.0000,30.7100
003310,01,03/30/2016,CA,2233038.0000,30.8900
003310,01,03/31/2016,CA,2702194.0000,30.7900
003310,01,04/01/2016,CA,3513467.0000,30.9900
003310,01,04/04/2016,CA,1828100.0000,30.7200
003310,01,04/05/2016,CA,3685099.0000,30.3500
003310,01,04/06/2016,CA,2262776.0000,30.4900
003310,01,04/07/2016,CA,2516198.0000,30.0700
003310,01,04/08/2016,CA,2171212.0000,30.0400
003310,01,04/11/2016,CA,3040073.0000,30.0800
003310,01,04/12/2016,CA,3125968.0000,29.9900
003310,01,04/13/2016,CA,2607682.0000,30.2800
003310,01,04/14/2016,CA,2265914.0000,30.0500
003310,01,04/15/2016,CA,2465975.0000,30.1400
003310,01,04/18/2016,CA,2086307.0000,30.4000
003310,01,04/19/2016,CA,2005125.0000,30.3000
003310,01,04/20/2016,CA,2573286.0000,30.2100
003310,01,04/21/2016,CA,3440650.0000,30.5100
003310,01,04/22/2016,CA,2390798.0000,30.1800
003310,01,04/25/2016,CA,2584288.0000,30.2200
003310,01,04/26/2016,CA,2298522.0000,30.6000
003310,01,04/27/2016,CA,2107062.0000,30.7900
003310,01,04/28/2016,CA,2973183.0000,30.1100
003310,01,04/29/2016,CA,4616230.0000,29.6600
003310,01,05/02/2016,CA,3896833.0000,29.6100
003310,01,05/03/2016,CA,4082313.0000,29.6700
003310,01,05/04/2016,CA,2310913.0000,29.4100
003310,01,05/05/2016,CA,2599402.0000,29.3600
003310,01,05/06/2016,CA,1873478.0000,29.7100
003310,01,05/09/2016,CA,2694197.0000,29.8100
003310,01,05/10/2016,CA,2389250.0000,30.1500
003310,01,05/11/2016,CA,2962442.0000,29.9600
003310,01,05/12/2016,CA,6883557.0000,31.4800
003310,01,05/13/2016,CA,3543317.0000,31.5300
003310,01,05/16/2016,CA,3290174.0000,31.4900
003310,01,05/17/2016,CA,3028904.0000,31.1900
003310,01,05/18/2016,CA,2694172.0000,31.3600
003310,01,05/19/2016,CA,2147488.0000,31.1900
003310,01,05/20/2016,CA,2780280.0000,31.3100
003310,01,05/23/2016,CA,3140364.0000,31.0500
003310,01,05/24/2016,CA,3042205.0000,31.4600
003310,01,05/25/2016,CA,4434197.0000,31.7800
003310,01,05/26/2016,CA,3029135.0000,32.0200
003310,01,05/27/2016,CA,3218181.0000,32.0700
003310,01,05/31/2016,CA,4237315.0000,32.3200
003310,01,06/01/2016,CA,2670852.0000,32.4800
003310,01,06/02/2016,CA,2779603.0000,32.8000
003310,01,06/03/2016,CA,2401940.0000,32.5800
003310,01,06/06/2016,CA,1499095.0000,32.7100
003310,01,06/07/2016,CA,1642719.0000,32.7400
003310,01,06/08/2016,CA,2886102.0000,33.0900
003310,01,06/09/2016,CA,2290187.0000,32.9300
003310,01,06/10/2016,CA,2602439.0000,32.9900
003310,01,06/13/2016,CA,3668636.0000,32.7600
003310,01,06/14/2016,CA,4117230.0000,32.5500
003310,01,06/15/2016,CA,1912857.0000,32.6400
003310,01,06/16/2016,CA,2213515.0000,32.9800
003310,01,06/17/2016,CA,3159967.0000,32.7100
003310,01,06/20/2016,CA,1724775.0000,33.0400
003310,01,06/21/2016,CA,1777004.0000,33.1000
003310,01,06/22/2016,CA,1952471.0000,33.2200
003310,01,06/23/2016,CA,1440974.0000,33.5750
003310,01,06/24/2016,CA,4658880.0000,32.0000
003310,01,06/27/2016,CA,2779303.0000,31.2600
003310,01,06/28/2016,CA,2384293.0000,31.6200
003310,01,06/29/2016,CA,2020567.0000,32.2500
003310,01,06/30/2016,CA,2368954.0000,32.8300
005568,04,03/01/2016,KHC,5445200.0000,77.6600
005568,04,03/02/2016,KHC,5078039.0000,77.4900
005568,04,03/03/2016,KHC,3240154.0000,77.3700
005568,04,03/04/2016,KHC,3677740.0000,77.2000
005568,04,03/07/2016,KHC,2580667.0000,76.5000
005568,04,03/08/2016,KHC,2783730.0000,76.2900
005568,04,03/09/2016,KHC,2631348.0000,76.6300
005568,04,03/10/2016,KHC,2107224.0000,76.2200
005568,04,03/11/2016,KHC,2342758.0000,76.9500
005568,04,03/14/2016,KHC,2278257.0000,77.5700
005568,04,03/15/2016,KHC,2922640.0000,77.7800
005568,04,03/16/2016,KHC,3400033.0000,78.0300
005568,04,03/17/2016,KHC,4506370.0000,78.0100
005568,04,03/18/2016,KHC,9084860.0000,77.3100
005568,04,03/21/2016,KHC,3203054.0000,76.5900
005568,04,03/22/2016,KHC,2615585.0000,76.4400
005568,04,03/23/2016,KHC,2295676.0000,76.8100
005568,04,03/24/2016,KHC,3356722.0000,76.4600
005568,04,03/28/2016,KHC,3564079.0000,77.7600
005568,04,03/29/2016,KHC,3907409.0000,78.8000
005568,04,03/30/2016,KHC,3339892.0000,78.9000
005568,04,03/31/2016,KHC,3400243.0000,78.5600
005568,04,04/01/2016,KHC,3418193.0000,79.0800
005568,04,04/04/2016,KHC,3491939.0000,78.8500
